Timestamp,Flow Rate,Pressure Level,Latitude,Longitude
2024-05-31 12:00:00,2.1098091097125735,43.801582106696124,12.93355680125474,77.41963996741825
2024-05-31 12:00:00,1.7382984126988121,40.617482492778706,12.934943666108907,77.52005565816633
2024-05-31 12:00:00,0.7799413054473358,38.030665338475295,12.926979342779916,77.56036393292214
2024-05-31 12:00:00,9.403648714458347,33.74564717974852,12.957717184962986,77.42932732774804
2024-05-31 12:00:00,2.915877313910972,10.876565153147144,12.999546494517086,77.411502792862
2024-05-31 12:00:00,3.6417608726814623,24.968595717704233,12.900057438063396,77.5297459868805
2024-05-31 12:00:00,2.2122747214613687,31.967084022523423,12.917779248303544,77.51763285449908
2024-05-31 12:00:00,3.113994296527375,30.12468450257378,12.958622440330428,77.41840374249742
2024-05-31 12:00:00,3.18626066675986,28.7602022923473,12.903206962381754,77.45025237507282
2024-05-31 12:00:00,4.870515328578716,41.17491403109998,12.923270599522525,77.55868485140205
2024-05-31 12:00:00,5.626155955133231,44.95015111561044,12.926996435196846,77.51189422739074
2024-05-31 12:00:00,1.3682841609104546,29.851312908414748,12.951524882018282,77.5087387174864
2024-05-31 12:00:00,5.170052606249046,14.718378649257385,12.967935013450019,77.54005785088144
2024-05-31 12:00:00,5.840795801739304,40.70862234601757,12.957708111564836,77.42231066953207
2024-05-31 12:00:00,5.483276193023421,39.704639049904834,12.979386385379932,77.54843497115671
2024-05-31 12:00:00,9.961398782801066,41.716856774152525,12.957326904170635,77.49722492516608
2024-05-31 12:00:00,3.880332678210974,19.821194909563875,12.951590309358311,77.58590578029956
2024-05-31 12:00:00,6.092546572324155,44.52379635056702,12.993904186439309,77.58841419422735
2024-05-31 12:00:00,6.033091916311211,28.31934702393298,12.926373868955922,77.49037384536827
2024-05-31 12:00:00,3.073070484746772,24.900190306735542,12.970153240284535,77.44402005157234
2024-05-31 12:00:00,9.876308435612389,40.30191549161799,12.916409535840282,77.52368408623389
2024-05-31 12:00:00,2.399932979188099,25.170746773447465,12.973945468163045,77.45701960261538
2024-05-31 12:00:00,7.0744021030516535,20.434070183599047,12.9445753440497,77.48831142928145
2024-05-31 12:00:00,5.8505371700043565,24.432308844183037,12.907789904656086,77.59196014896932
2024-05-31 12:00:00,2.4450534444432406,18.203956657641793,12.95699907501907,77.48880545611613
2024-05-31 12:00:00,1.9646909879417431,40.75109647232402,12.958650927742305,77.40844500048979
2024-05-31 12:00:00,8.946374207792013,44.613396784018235,12.983188864236977,77.5098826722068
2024-05-31 12:00:00,4.506084790944394,41.86326452624544,12.923618440485061,77.46690492368194
2024-05-31 12:00:00,6.1346278961278236,42.118458526797184,12.94425157715488,77.52914605509744
2024-05-31 12:00:00,0.731068481864033,42.69092705083464,12.991041122926408,77.48820214976858
2024-05-31 12:00:00,8.39829698671659,45.90648893177768,12.968623659088424,77.51912215655962
2024-05-31 12:00:00,5.427114236917177,34.07708728713643,12.905597890514214,77.48562599636533
2024-05-31 12:00:00,1.491220242307477,40.20421811512782,12.985038164999105,77.54790802631973
2024-05-31 12:00:00,9.165853829342383,43.00387705420773,12.975716827362165,77.42994762535957
2024-05-31 12:00:00,1.3844622551353143,12.586841349214382,12.903874246655088,77.49167980399365
2024-05-31 12:00:00,8.306083330023899,33.4049727335772,12.945672627019496,77.56227507018912
2024-05-31 12:00:00,4.032086202289944,38.93279701882859,12.996656261067837,77.51319899163923
2024-05-31 12:00:00,1.628120512035002,40.405512165631215,12.90123094077892,77.44988372602599
2024-05-31 12:00:00,3.3312801557536487,30.319241840047816,12.911413746069794,77.48199110754885
2024-05-31 12:00:00,1.5407244907449043,13.648482243354891,12.935858699031852,77.54333008555658
2024-05-31 12:00:00,1.9185383694836267,17.428855315664173,12.990626683213945,77.58208859204865
2024-05-31 12:00:00,6.498321900435487,24.62018155861943,12.96725519222485,77.51418427835418
2024-05-31 12:00:00,5.5806830585935945,45.67454474243801,12.949680919287841,77.59300031232173
2024-05-31 12:00:00,4.001121097324358,46.59844660796334,12.93990042095309,77.40930005918425
2024-05-31 12:00:00,5.782078381262201,46.03535691595085,12.945581764623087,77.56871566606051
2024-05-31 12:00:00,9.089714568023892,34.079236982878264,12.901440803894658,77.4140632386527
2024-05-31 12:00:00,3.1636266126289194,42.525920220798305,12.929849849840462,77.52563006988147
2024-05-31 12:00:00,4.423452731602542,25.0770231908443,12.974424189864742,77.42089717125852
2024-05-31 12:00:00,7.594363713311561,43.450393967439226,12.948224363866503,77.4886397042528
2024-05-31 12:00:00,1.4176028522878683,45.90803073309048,12.928048899546456,77.44091403938742
2024-05-31 12:00:00,9.904046600876239,39.257515394561,12.937136664126353,77.53488655218837
2024-05-31 12:00:00,3.1494763902452343,44.73297756656891,12.964636805471129,77.41501951052527
2024-05-31 12:00:00,7.421580139090224,13.885875743153623,12.950813424083664,77.57896239998182
2024-05-31 12:00:00,5.330407653650781,41.07916741978964,12.951995140402556,77.5812668968053
2024-05-31 12:00:00,4.414823395810493,14.508422297827064,12.953377685683417,77.57127544026484
2024-05-31 12:00:00,0.581386598692533,23.415364683445187,12.962740812217792,77.58115949064832
2024-05-31 12:00:00,5.528811620773523,18.706981997236582,12.979969091109774,77.43189404355903
2024-05-31 12:00:00,2.7596990643177186,26.32302457509101,12.902213993589386,77.47073547638986
2024-05-31 12:00:00,3.391042238128135,19.907030556622765,12.99560078534982,77.50970908184718
2024-05-31 12:00:00,4.359468232726958,34.4777300292134,12.968734581906618,77.59220621935319
2024-05-31 12:00:00,9.932387429540766,47.25860078975698,12.971789026570413,77.52789831782397
2024-05-31 12:00:00,4.474862064115449,25.258556024982134,12.910176696981273,77.58939722646207
2024-05-31 12:00:00,4.64592362670152,18.78706404607122,12.934952432484529,77.52743763445119
2024-05-31 12:00:00,6.69825618450006,20.890314850543483,12.92694936534664,77.47159717629735
2024-05-31 12:00:00,4.8379038427481085,34.695075393546354,12.946480903498497,77.48246940480965
2024-05-31 12:00:00,7.585035269829306,26.91126194678931,12.909135603503538,77.46279776999866
2024-05-31 12:00:00,4.66751116357381,26.164167189477734,12.97763022504378,77.45827372152212
2024-05-31 12:00:00,3.0742578764569393,34.483134851188794,12.959604861807392,77.40436308328445
2024-05-31 12:00:00,9.719908439717592,43.381273658840044,12.92490533352084,77.57175405658245
2024-05-31 12:00:00,4.7835316762165005,17.69241950108742,12.979461591640668,77.53771263005638
